RecordID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
630,2008-12-11,Townsville,27.3,31.6,0.0,9.4,11.5,NE,33.0,ENE,ENE,20.0,26.0,70.0,63.0,1010.8,1007.1,4.0,2.0,29.9,31.0,No,No
631,2008-12-12,Townsville,25.2,31.4,0.0,10.0,11.1,ENE,39.0,NE,ENE,15.0,22.0,61.0,57.0,1011.0,1008.1,4.0,1.0,29.8,30.3,No,No
632,2008-12-13,Townsville,26.2,32.2,0.0,8.6,9.2,N,33.0,N,N,17.0,20.0,71.0,61.0,1009.7,1005.9,7.0,5.0,29.5,31.7,No,No
633,2008-12-14,Townsville,27.5,34.0,0.0,7.0,7.8,WSW,80.0,NNW,N,13.0,15.0,74.0,66.0,1006.7,1002.2,7.0,2.0,29.9,33.0,No,Yes
634,2008-12-15,Townsville,23.4,33.8,21.2,8.4,10.6,ENE,28.0,SW,NE,17.0,17.0,36.0,42.0,1007.8,1004.8,7.0,5.0,30.7,32.3,Yes,No
635,2008-12-16,Townsville,26.1,31.7,0.0,8.6,12.3,ENE,43.0,ESE,ENE,26.0,31.0,67.0,53.0,1011.0,1008.8,4.0,2.0,29.9,31.1,No,No
636,2008-12-17,Townsville,27.2,31.2,0.0,11.2,11.8,ENE,41.0,ENE,ENE,24.0,30.0,63.0,64.0,1012.1,1009.2,2.0,2.0,29.8,30.2,No,No
637,2008-12-18,Townsville,26.1,31.4,0.0,11.0,11.5,NNE,37.0,ENE,ENE,19.0,20.0,64.0,60.0,1010.8,1007.6,3.0,3.0,29.8,31.1,No,No
638,2008-12-19,Townsville,27.3,31.5,0.0,7.2,0.7,ENE,30.0,NW,ENE,4.0,22.0,70.0,73.0,1009.3,1007.1,7.0,8.0,29.4,30.1,No,No
639,2008-12-20,Townsville,26.6,33.5,0.0,4.4,10.3,ESE,37.0,NNE,N,9.0,20.0,65.0,64.0,1009.2,1005.8,7.0,6.0,31.4,31.8,No,No
640,2008-07-01,Adelaide,8.8,15.7,5.0,1.6,2.6,NW,48.0,SW,W,13.0,15.0,92.0,67.0,1017.4,1017.7,,,13.5,14.9,Yes,No
641,2008-07-02,Adelaide,12.7,15.8,0.8,1.4,7.8,SW,35.0,SSW,SW,13.0,15.0,75.0,52.0,1022.4,1022.6,,,13.7,15.5,No,No
642,2008-07-03,Adelaide,6.2,15.1,0.0,1.8,2.1,W,20.0,NNE,SW,2.0,11.0,81.0,56.0,1027.8,1026.5,,,9.3,13.9,No,No
643,2008-07-04,Adelaide,5.3,15.9,0.0,1.4,8.0,NNE,30.0,NNE,NE,6.0,13.0,71.0,46.0,1028.7,1025.6,,,10.2,15.3,No,No
644,2008-07-05,Adelaide,9.8,15.4,0.0,,0.9,N,30.0,NNE,NE,9.0,9.0,56.0,67.0,1023.6,1020.2,,,11.3,13.8,No,
645,2008-07-06,Adelaide,11.3,15.7,,,1.5,NNW,52.0,NNE,NNW,15.0,22.0,62.0,62.0,1019.5,1016.2,,,13.0,14.4,,Yes
646,2008-07-07,Adelaide,7.6,11.2,16.2,4.6,1.1,WSW,46.0,WNW,SW,17.0,13.0,83.0,88.0,1015.9,1017.9,,,9.8,9.3,Yes,Yes
647,2008-07-08,Adelaide,5.3,13.5,17.0,0.6,2.1,SW,43.0,SW,WSW,11.0,22.0,73.0,91.0,1025.8,1025.9,,,10.9,10.8,Yes,Yes
648,2008-07-09,Adelaide,8.4,14.3,1.8,1.6,0.8,NW,41.0,N,NW,9.0,19.0,90.0,64.0,1025.8,1022.7,,,10.8,13.5,Yes,Yes
649,2008-07-10,Adelaide,9.5,13.1,9.0,1.2,7.2,WSW,52.0,WSW,SW,24.0,20.0,54.0,66.0,1019.8,1019.6,,,10.9,11.2,Yes,No
650,2008-07-11,Adelaide,8.2,14.0,0.2,2.8,4.3,SW,28.0,ENE,NNW,9.0,13.0,70.0,43.0,1023.8,1021.2,,,10.0,13.5,No,
651,2008-07-12,Adelaide,8.1,15.8,,,6.1,N,48.0,NE,N,24.0,22.0,65.0,42.0,1014.0,1009.8,,,9.5,15.6,,
652,2008-07-13,Adelaide,9.4,16.8,,,9.1,NNW,54.0,N,NNW,17.0,28.0,67.0,47.0,1011.2,1009.5,,,11.7,16.5,,Yes
653,2008-07-14,Adelaide,10.0,15.4,3.8,7.0,0.5,N,48.0,W,W,15.0,19.0,85.0,72.0,1014.0,1015.4,,,13.2,15.2,Yes,Yes
654,2008-07-15,Adelaide,11.1,14.7,4.0,2.8,2.3,WSW,43.0,W,WSW,17.0,24.0,91.0,72.0,1020.4,1020.1,,,12.0,13.0,Yes,No
655,2008-07-16,Adelaide,6.3,14.1,0.2,1.6,3.8,NNW,39.0,NNE,N,7.0,19.0,74.0,52.0,1019.9,1015.3,,,10.0,13.9,No,No
656,2008-07-17,Adelaide,9.8,14.7,0.2,1.6,3.5,NW,44.0,N,NW,17.0,22.0,58.0,61.0,1009.8,1007.4,,,10.5,14.7,No,Yes
657,2008-07-18,Adelaide,7.4,15.3,1.4,0.8,5.9,WNW,39.0,NE,NW,9.0,19.0,86.0,58.0,1014.3,1012.4,,,9.3,13.7,Yes,
658,2008-07-19,Adelaide,9.3,18.1,,,2.4,NNW,52.0,N,ENE,19.0,11.0,44.0,47.0,1004.7,997.9,,,14.2,17.6,,
659,2008-07-20,Adelaide,9.9,12.0,,,0.3,N,46.0,N,ENE,26.0,11.0,67.0,91.0,1000.7,1000.4,,,10.0,9.6,,Yes
660,2008-12-01,MountGambier,6.6,18.7,4.0,5.0,10.6,WNW,61.0,WNW,WNW,20.0,30.0,73.0,39.0,1009.4,1008.9,3.0,3.0,13.4,17.8,Yes,No
661,2008-12-02,MountGambier,8.9,18.1,0.0,5.4,3.6,W,50.0,NW,WNW,17.0,31.0,74.0,49.0,1009.8,1008.9,8.0,8.0,14.4,16.2,No,No
662,2008-12-03,MountGambier,10.1,19.3,1.0,3.2,12.0,WSW,43.0,WSW,SW,20.0,24.0,73.0,47.0,1011.9,1013.9,5.0,6.0,13.6,18.2,No,No
663,2008-12-04,MountGambier,5.9,21.2,0.0,4.4,1.6,NNE,50.0,ENE,NNE,17.0,26.0,69.0,39.0,1014.8,1009.5,8.0,8.0,13.7,20.5,No,Yes
664,2008-12-05,MountGambier,13.6,19.3,12.8,3.8,1.8,WNW,63.0,NW,WNW,24.0,39.0,86.0,65.0,1005.7,1006.9,8.0,7.0,16.1,18.7,Yes,No
665,2008-12-06,MountGambier,12.7,19.6,0.6,2.4,8.6,W,57.0,NW,W,26.0,39.0,81.0,46.0,1008.9,1008.7,7.0,5.0,15.7,18.5,No,No
666,2008-12-07,MountGambier,10.2,16.8,0.0,5.8,2.3,SW,39.0,WSW,SSW,11.0,26.0,65.0,46.0,1015.3,1014.6,7.0,7.0,12.6,16.4,No,No
667,2008-12-08,MountGambier,11.1,21.0,0.0,4.0,9.4,SSW,35.0,WNW,SSW,15.0,26.0,51.0,42.0,1015.3,1011.0,7.0,6.0,13.9,20.4,No,No
668,2008-12-09,MountGambier,6.9,16.5,0.4,3.4,3.9,SSE,33.0,S,N,22.0,15.0,87.0,91.0,1006.9,1007.8,8.0,7.0,11.1,13.1,No,Yes
669,2008-12-10,MountGambier,7.5,19.9,4.2,2.0,14.0,SSE,50.0,SE,SSE,20.0,35.0,58.0,43.0,1014.2,1012.2,4.0,3.0,14.9,19.3,Yes,No
670,2008-12-11,MountGambier,6.2,25.8,0.0,5.0,10.8,ESE,35.0,ESE,E,26.0,15.0,56.0,25.0,1014.8,1010.3,1.0,1.0,14.7,24.7,No,No
671,2008-12-12,MountGambier,13.6,15.4,0.8,6.8,0.0,SSE,59.0,NNE,E,7.0,22.0,85.0,93.0,1005.2,1000.3,8.0,8.0,15.2,13.5,No,Yes
672,2008-12-13,MountGambier,11.4,14.9,78.8,,0.0,SSE,63.0,S,SSW,37.0,33.0,86.0,74.0,1002.3,1005.8,8.0,8.0,11.9,13.6,Yes,Yes
673,2008-12-14,MountGambier,11.0,15.9,2.0,1.0,1.9,SSW,41.0,S,S,24.0,22.0,69.0,61.0,1011.4,1012.5,8.0,7.0,13.0,15.8,Yes,No
674,2008-12-15,MountGambier,10.6,19.9,0.0,3.0,8.6,WSW,46.0,WSW,W,17.0,30.0,61.0,50.0,1014.4,1012.3,8.0,7.0,13.2,19.6,No,No
675,2008-12-16,MountGambier,11.4,19.3,0.4,4.4,2.8,SW,43.0,NW,WSW,15.0,22.0,89.0,72.0,1013.6,1012.6,7.0,7.0,14.1,18.4,No,Yes
676,2008-12-17,MountGambier,12.4,19.7,6.0,2.2,0.1,SSE,31.0,ESE,ESE,15.0,15.0,87.0,64.0,1012.8,1009.1,7.0,7.0,14.5,18.5,Yes,No
677,2008-12-18,MountGambier,10.4,19.1,0.0,3.2,6.1,WSW,50.0,,WSW,0.0,33.0,63.0,58.0,1008.0,1008.8,7.0,7.0,15.2,16.2,No,No
678,2008-12-19,MountGambier,8.9,18.5,0.6,4.0,12.5,SSW,41.0,S,S,28.0,26.0,46.0,45.0,1017.9,1018.4,2.0,1.0,15.4,18.0,No,No
679,2008-12-20,MountGambier,6.2,24.9,0.0,4.8,14.0,S,33.0,E,SSE,20.0,11.0,63.0,39.0,1021.5,1017.8,2.0,1.0,15.5,24.0,No,No
680,2009-01-01,Nuriootpa,13.3,22.7,0.0,,12.2,WSW,61.0,SW,W,22.0,28.0,66.0,37.0,1010.4,1011.4,7.0,2.0,16.7,21.1,No,No
681,2009-01-02,Nuriootpa,7.0,22.4,0.0,8.0,12.8,SE,41.0,ESE,ESE,20.0,17.0,47.0,25.0,1020.1,1017.8,3.0,2.0,13.7,20.8,No,No
682,2009-01-03,Nuriootpa,10.5,28.9,0.0,8.0,12.9,SE,41.0,ENE,ESE,19.0,7.0,35.0,13.0,1018.0,1014.5,4.0,5.0,16.8,26.4,No,No
683,2009-01-04,Nuriootpa,9.8,33.1,0.0,8.0,11.7,WSW,37.0,ENE,WNW,15.0,22.0,23.0,7.0,1014.1,1011.8,6.0,5.0,23.5,32.8,No,No
684,2009-01-05,Nuriootpa,12.5,32.6,0.0,11.2,13.3,W,35.0,ESE,W,9.0,17.0,26.0,12.0,1015.0,1012.4,0.0,1.0,22.0,31.0,No,No
685,2009-01-06,Nuriootpa,12.1,33.8,0.0,10.0,13.7,SW,50.0,NE,WSW,7.0,22.0,23.0,14.0,1012.1,1008.9,0.0,0.0,24.3,32.5,No,No
686,2009-01-07,Nuriootpa,11.7,26.0,0.0,11.6,11.8,WSW,43.0,SW,SW,11.0,17.0,,44.0,1012.7,1012.4,4.0,3.0,18.2,24.7,No,No
687,2009-01-08,Nuriootpa,9.0,23.3,0.0,8.0,13.2,SE,43.0,SSE,SSE,17.0,20.0,49.0,29.0,1019.3,1018.4,4.0,6.0,16.0,21.8,No,No
688,2009-01-09,Nuriootpa,9.8,24.9,0.0,9.0,8.7,SE,46.0,E,ENE,22.0,13.0,43.0,22.0,1018.6,1014.7,7.0,7.0,14.3,22.3,No,No
689,2009-01-10,Nuriootpa,12.0,29.4,0.0,7.6,13.1,SSE,41.0,ESE,NNE,13.0,9.0,43.0,15.0,1012.1,1008.9,1.0,,18.4,27.8,No,No
690,2009-01-11,Nuriootpa,11.2,28.3,0.0,7.6,12.2,SE,52.0,SE,SW,11.0,20.0,61.0,20.0,1012.1,1010.3,2.0,1.0,17.4,27.6,No,No
691,2009-01-12,Nuriootpa,13.0,32.4,0.0,8.8,13.2,SE,44.0,E,N,20.0,7.0,47.0,19.0,1016.9,1014.1,1.0,0.0,19.0,30.0,No,No
692,2009-01-13,Nuriootpa,17.9,40.3,0.0,10.6,13.7,NNW,48.0,N,NW,20.0,33.0,11.0,4.0,1011.3,1008.2,0.0,0.0,31.0,38.7,No,No
693,2009-01-14,Nuriootpa,17.2,34.8,0.0,14.8,11.6,WNW,35.0,NW,WNW,2.0,17.0,75.0,19.0,1012.0,1009.8,2.0,2.0,20.6,33.8,No,No
694,2009-01-15,Nuriootpa,10.8,27.3,0.0,9.6,11.8,SSW,39.0,SSW,SSW,11.0,17.0,61.0,25.0,1018.5,1017.2,4.0,4.0,16.8,26.4,No,No
695,2009-01-16,Nuriootpa,7.9,27.5,0.0,8.0,12.9,SSE,41.0,SSE,SW,17.0,20.0,57.0,22.0,1022.3,1020.1,2.0,0.0,16.9,26.6,No,No
696,2009-01-17,Nuriootpa,10.2,26.6,0.0,8.0,13.0,ESE,39.0,E,SSE,17.0,13.0,48.0,16.0,1023.0,1019.8,4.0,2.0,14.2,25.2,No,No
697,2009-01-18,Nuriootpa,14.2,31.6,0.0,10.0,13.3,SE,35.0,E,ENE,15.0,17.0,29.0,10.0,1019.2,1015.7,3.0,3.0,21.1,30.1,No,No
698,2009-01-19,Nuriootpa,12.3,38.0,0.0,10.2,13.4,WSW,48.0,NE,WSW,9.0,24.0,17.0,5.0,1012.4,1008.7,0.0,0.0,28.1,37.2,No,No
699,2009-01-20,Nuriootpa,13.5,36.3,0.0,14.0,12.6,WSW,52.0,NE,SW,9.0,19.0,20.0,10.0,1007.6,1008.5,2.0,5.0,29.2,33.9,No,No
700,2009-01-01,Woomera,16.8,29.7,0.0,,,S,54.0,S,S,28.0,26.0,56.0,18.0,1010.9,1010.1,,,18.9,27.5,No,No
701,2009-01-02,Woomera,13.3,28.6,0.0,,,SE,52.0,SSE,SSE,30.0,19.0,46.0,13.0,1016.4,1014.4,,0.0,16.5,26.3,No,No
702,2009-01-03,Woomera,14.9,32.0,0.0,,12.8,SE,31.0,E,ESE,22.0,11.0,14.0,6.0,1015.7,1012.3,0.0,0.0,22.4,29.9,No,No
703,2009-01-04,Woomera,16.3,36.3,0.0,11.8,14.2,E,43.0,E,ESE,20.0,20.0,12.0,2.0,1012.2,1010.5,0.0,1.0,25.7,34.9,No,No
704,2009-01-05,Woomera,20.0,38.4,0.0,16.0,,WNW,41.0,SE,NW,22.0,11.0,29.0,5.0,1012.5,1009.5,0.0,0.0,25.6,37.1,No,No
705,2009-01-06,Woomera,20.2,40.2,0.0,15.6,13.9,SSE,54.0,SE,S,17.0,19.0,35.0,8.0,1010.6,1006.8,0.0,2.0,25.9,39.6,No,No
706,2009-01-07,Woomera,19.7,33.3,0.0,19.8,13.3,S,57.0,S,S,24.0,26.0,61.0,20.0,1011.1,1010.4,0.0,0.0,22.3,31.2,No,No
707,2009-01-08,Woomera,15.2,31.4,0.0,19.4,13.4,SSE,56.0,SE,SSE,35.0,24.0,45.0,14.0,1015.8,1014.2,0.0,1.0,18.4,28.3,No,No
708,2009-01-09,Woomera,15.8,33.3,0.0,15.6,13.5,SSE,41.0,ESE,SSW,28.0,9.0,28.0,11.0,1014.5,1011.3,1.0,0.0,21.5,30.9,No,No
709,2009-01-10,Woomera,17.5,33.9,0.0,13.6,,SW,43.0,SSE,SW,15.0,9.0,38.0,11.0,1009.8,1007.3,0.0,1.0,22.1,32.5,No,No
710,2009-01-11,Woomera,18.1,33.3,0.0,14.2,13.2,SSE,44.0,S,SSW,24.0,7.0,42.0,15.0,1009.9,1008.2,1.0,0.0,21.9,31.7,No,No
711,2009-01-12,Woomera,17.4,38.4,0.0,16.2,13.3,SSE,43.0,ESE,N,28.0,11.0,33.0,8.0,1013.1,1010.6,0.0,0.0,23.7,35.6,No,No
712,2009-01-13,Woomera,22.0,42.2,0.0,16.4,13.2,N,48.0,NNE,W,24.0,15.0,9.0,4.0,1010.4,1008.1,0.0,0.0,31.8,40.5,No,No
713,2009-01-14,Woomera,23.6,40.7,0.0,18.8,13.2,SSE,50.0,S,W,28.0,17.0,43.0,13.0,1010.3,1008.9,0.0,0.0,25.8,38.4,No,No
714,2009-01-15,Woomera,19.0,31.5,0.0,18.0,11.4,SSE,52.0,SSE,SSE,35.0,31.0,58.0,21.0,1016.4,1015.2,3.0,1.0,20.3,29.7,No,No
715,2009-01-16,Woomera,15.7,32.7,0.0,16.0,13.3,SSE,52.0,SSE,ESE,28.0,24.0,51.0,12.0,1019.7,1018.0,0.0,0.0,18.7,30.5,No,No
716,2009-01-17,Woomera,16.6,33.5,0.0,17.6,13.3,SSE,44.0,SE,S,31.0,17.0,31.0,8.0,1019.3,1016.3,1.0,0.0,21.2,31.4,No,No
717,2009-01-18,Woomera,18.5,35.6,0.0,15.2,13.5,SE,31.0,ENE,W,20.0,7.0,12.0,8.0,1016.3,1013.0,0.0,1.0,25.8,34.0,No,No
718,2009-01-19,Woomera,20.5,39.6,0.0,13.2,13.5,WSW,37.0,NW,WSW,9.0,7.0,11.0,6.0,1011.9,1008.3,1.0,1.0,29.1,38.0,No,No
719,2009-01-20,Woomera,23.4,40.2,0.0,16.4,12.1,NW,50.0,NNW,W,26.0,13.0,26.0,10.0,1009.7,1007.0,0.0,2.0,29.5,39.2,No,No
720,2008-12-01,Albany,13.3,18.5,0.0,3.8,8.9,,,NNW,SW,4.0,17.0,82.0,63.0,1017.9,1015.2,7.0,5.0,15.2,17.9,No,No
721,2008-12-02,Albany,14.7,21.0,0.0,5.4,9.1,,,NE,ESE,6.0,17.0,64.0,71.0,1012.8,1009.3,2.0,6.0,17.8,19.1,No,No
722,2008-12-03,Albany,16.5,24.0,0.2,4.8,10.0,,,ENE,WSW,19.0,24.0,36.0,73.0,999.8,998.7,7.0,7.0,20.0,21.0,No,Yes
723,2008-12-04,Albany,14.1,20.6,7.8,7.0,7.2,,,N,WSW,13.0,41.0,69.0,81.0,1006.7,1008.5,5.0,7.0,19.8,18.0,Yes,No
724,2008-12-05,Albany,13.0,17.8,0.0,3.6,4.9,,,SW,SW,13.0,19.0,73.0,63.0,1015.3,1016.3,3.0,5.0,16.0,17.0,No,No
725,2008-12-06,Albany,14.8,18.5,0.0,3.8,8.7,,,ESE,ESE,11.0,20.0,46.0,48.0,1020.1,1017.9,8.0,3.0,16.9,17.7,No,No
726,2008-12-07,Albany,14.0,20.0,0.0,6.0,12.8,,,ENE,ESE,7.0,31.0,62.0,72.0,1013.4,1007.9,2.0,2.0,18.0,19.5,No,No
727,2008-12-08,Albany,16.3,19.6,0.0,7.0,8.4,,,SW,WSW,20.0,31.0,68.0,55.0,1008.2,1008.0,5.0,3.0,18.3,18.7,No,No
728,2008-12-09,Albany,10.8,19.4,0.0,4.4,7.4,,,NNW,SSE,6.0,13.0,71.0,66.0,1010.5,1010.3,2.0,6.0,17.0,17.8,No,Yes
729,2008-12-10,Albany,13.6,19.2,14.4,4.4,4.7,,,ENE,SE,6.0,20.0,84.0,69.0,1013.1,1013.0,8.0,6.0,14.9,18.8,Yes,No
730,2008-12-11,Albany,14.6,19.7,0.2,2.2,12.1,,,ESE,ESE,22.0,20.0,71.0,67.0,1016.3,1015.1,5.0,3.0,18.5,18.9,No,No
731,2008-12-12,Albany,14.6,21.0,0.2,6.2,8.7,,,SW,SW,17.0,30.0,72.0,64.0,1018.1,1016.6,8.0,1.0,17.7,19.6,No,No
732,2008-12-13,Albany,16.5,21.3,0.2,5.8,8.9,,,W,WSW,4.0,31.0,90.0,82.0,1020.0,1019.1,8.0,6.0,18.0,21.0,No,No
733,2008-12-14,Albany,14.6,22.5,0.0,4.2,13.0,,,NE,N,6.0,22.0,72.0,75.0,1018.9,1015.6,0.0,0.0,19.5,20.8,No,No
734,2008-12-15,Albany,17.5,20.6,0.0,8.0,2.1,,,S,S,24.0,19.0,81.0,77.0,1012.4,1013.3,8.0,8.0,18.5,19.5,No,No
735,2008-12-16,Albany,14.0,18.8,0.8,4.2,5.9,,,N,S,9.0,19.0,87.0,69.0,1017.6,1016.9,7.0,7.0,14.9,17.7,No,No
736,2008-12-17,Albany,14.5,19.0,0.2,4.0,2.5,,,W,SW,6.0,28.0,69.0,64.0,1018.3,1018.3,7.0,5.0,17.2,18.0,No,No
737,2008-12-18,Albany,12.0,21.0,0.0,4.2,13.2,,,ENE,SE,6.0,33.0,85.0,60.0,1019.1,1014.8,2.0,1.0,17.0,20.0,No,No
738,2008-12-19,Albany,15.8,22.0,0.0,6.8,13.1,,,ESE,SSE,19.0,19.0,76.0,78.0,1010.6,1007.7,4.0,3.0,20.2,21.1,No,No
739,2008-12-20,Albany,18.9,27.7,0.2,6.0,11.0,,,WNW,W,9.0,19.0,71.0,53.0,998.9,997.6,6.0,6.0,21.9,24.0,No,No
740,2009-01-01,Witchcliffe,11.9,28.3,0.0,,,SSE,39.0,ESE,SSE,19.0,22.0,66.0,49.0,1015.0,1012.0,,,17.5,27.7,No,No
741,2009-01-02,Witchcliffe,15.1,28.8,0.0,,,SSE,50.0,SE,SSE,11.0,22.0,65.0,48.0,1012.4,1011.4,,,21.0,27.9,No,No
742,2009-01-03,Witchcliffe,16.6,24.7,0.0,,,SE,44.0,SE,S,24.0,22.0,66.0,54.0,1016.9,1016.2,,,20.3,23.7,No,No
743,2009-01-04,Witchcliffe,13.9,29.9,0.0,,,SSE,44.0,SE,SSE,13.0,20.0,62.0,44.0,1020.1,1016.9,,,19.8,29.1,No,No
744,2009-01-05,Witchcliffe,15.6,30.1,0.0,,,SSE,44.0,SE,SSE,13.0,24.0,71.0,56.0,1017.5,1015.5,,,20.7,26.5,No,No
745,2009-01-06,Witchcliffe,17.5,26.1,0.0,,,SSE,54.0,SE,SSE,20.0,24.0,66.0,58.0,1018.1,1016.2,,,19.9,23.8,No,No
746,2009-01-07,Witchcliffe,13.9,27.2,0.0,,,SSE,50.0,ESE,SSE,20.0,28.0,63.0,45.0,1019.0,1015.9,,,18.1,25.2,No,No
747,2009-01-08,Witchcliffe,13.0,27.3,0.0,,,SSE,48.0,SE,SE,17.0,22.0,69.0,50.0,1018.9,1017.0,,,17.6,26.2,No,No
748,2009-01-09,Witchcliffe,14.6,28.7,0.0,,,S,39.0,SE,S,13.0,24.0,74.0,47.0,1019.2,1016.9,,,18.7,26.9,No,No
749,2009-01-10,Witchcliffe,15.6,26.7,0.0,,,S,37.0,SSE,SE,13.0,19.0,99.0,50.0,1016.3,1015.0,,,17.6,26.0,No,No
750,2009-01-11,Witchcliffe,12.7,32.6,0.2,,,WNW,31.0,NNE,WNW,9.0,19.0,68.0,30.0,1011.3,1008.4,,,21.8,30.5,No,No
751,2009-01-12,Witchcliffe,14.4,21.8,0.6,,,WSW,43.0,WNW,SW,9.0,22.0,93.0,72.0,1007.5,1010.1,,,20.1,19.8,No,Yes
752,2009-01-13,Witchcliffe,9.4,23.3,2.0,,,SW,31.0,SSW,SW,17.0,17.0,51.0,47.0,1017.8,1017.4,,,18.9,22.3,Yes,No
753,2009-01-14,Witchcliffe,10.4,24.6,0.0,,,SSE,43.0,SE,SE,9.0,15.0,64.0,41.0,1020.4,1019.0,,,18.0,23.4,No,No
754,2009-01-15,Witchcliffe,12.8,32.2,0.0,,,,,E,SSE,17.0,19.0,70.0,33.0,1019.5,1015.9,,,18.6,31.8,No,No
755,2009-01-16,Witchcliffe,,37.8,0.0,,,WNW,39.0,E,W,7.0,22.0,50.0,27.0,1012.6,1011.5,,,25.5,32.4,No,No
756,2009-01-17,Witchcliffe,15.8,26.7,0.0,,,SSE,50.0,SSE,S,28.0,26.0,62.0,53.0,1017.8,1017.7,,,21.3,25.9,No,No
757,2009-01-18,Witchcliffe,17.0,23.4,0.0,,,SSE,57.0,SE,SSE,17.0,31.0,73.0,55.0,1019.5,1018.3,,,18.1,21.1,No,No
758,2009-01-19,Witchcliffe,14.0,22.9,0.0,,,SE,48.0,ESE,SSE,13.0,26.0,53.0,42.0,1021.5,1018.9,,,17.3,21.4,No,No
759,2009-01-20,Witchcliffe,9.8,24.1,0.0,,,WSW,37.0,,SW,0.0,20.0,66.0,53.0,1020.0,1018.8,,,17.7,23.1,No,No
760,2009-01-01,PearceRAAF,18.8,38.4,0.0,,13.1,E,50.0,ESE,SE,22.0,13.0,46.0,20.0,1010.4,1007.2,,,23.1,35.6,No,No
761,2009-01-02,PearceRAAF,22.0,39.1,0.0,,13.2,E,52.0,NW,SW,4.0,31.0,38.0,23.0,1008.3,1007.4,,,27.1,36.0,No,No
762,2009-01-03,PearceRAAF,15.9,35.6,0.0,,12.7,,,S,SSW,13.0,28.0,58.0,29.0,1012.1,1010.2,,,24.0,34.8,No,No
763,2009-01-04,PearceRAAF,,37.0,0.0,,13.3,SE,43.0,SE,ESE,24.0,20.0,45.0,19.0,1016.6,1012.6,,,22.7,35.2,No,No
764,2009-01-05,PearceRAAF,21.8,38.6,0.0,,13.2,E,59.0,ESE,SSE,15.0,15.0,35.0,15.0,1014.1,1010.1,,,26.8,37.3,No,No
765,2009-01-06,PearceRAAF,19.9,38.0,0.0,,13.2,SSW,43.0,SE,SSE,24.0,20.0,50.0,20.0,1013.5,1009.1,,,24.9,37.1,No,No
766,2009-01-07,PearceRAAF,18.8,36.6,0.0,,13.2,E,69.0,E,ESE,26.0,22.0,49.0,23.0,1013.8,1010.5,,,23.2,34.3,No,No
767,2009-01-08,PearceRAAF,19.6,38.1,0.0,,13.2,SE,44.0,ESE,S,19.0,26.0,49.0,22.0,1014.1,1010.7,,,23.9,36.6,No,No
768,2009-01-09,PearceRAAF,19.4,38.3,0.0,,13.3,,,SE,SSW,11.0,22.0,49.0,23.0,1015.0,1010.8,,,24.1,37.3,No,No
769,2009-01-10,PearceRAAF,,37.4,0.0,,13.1,SSE,50.0,SE,SSW,17.0,30.0,41.0,22.0,1012.7,1009.7,,,26.0,35.9,No,No
770,2009-01-11,PearceRAAF,19.8,40.6,0.0,,13.1,E,61.0,ENE,WSW,31.0,13.0,31.0,12.0,1008.6,1004.9,,,26.6,39.0,No,No
771,2009-01-12,PearceRAAF,13.3,28.8,0.0,,11.3,SSW,59.0,SSW,SW,11.0,31.0,64.0,49.0,1007.3,1008.6,0.0,5.0,22.1,27.2,No,No
772,2009-01-13,PearceRAAF,9.1,27.8,0.0,,11.2,SSW,48.0,S,S,11.0,17.0,50.0,27.0,1017.4,1014.5,2.0,1.0,19.8,26.5,No,No
773,2009-01-14,PearceRAAF,12.0,32.7,0.0,,10.2,W,41.0,SE,SE,15.0,13.0,49.0,19.0,1016.8,1013.7,3.0,3.0,21.0,31.9,No,No
774,2009-01-15,PearceRAAF,,39.5,0.0,,13.1,,,E,E,31.0,17.0,41.0,15.0,1015.4,1011.5,0.0,0.0,23.2,37.8,No,No
775,2009-01-16,PearceRAAF,23.2,43.7,0.0,,13.1,,,NE,WNW,24.0,15.0,13.0,23.0,1010.5,1010.0,0.0,0.0,32.8,34.4,No,No
776,2009-01-17,PearceRAAF,17.0,33.7,0.0,,7.2,SSE,44.0,S,SSW,11.0,19.0,59.0,28.0,1015.1,1013.4,,,21.9,33.2,No,No
777,2009-01-18,PearceRAAF,21.7,33.2,0.0,,4.8,ESE,59.0,S,SSW,11.0,20.0,48.0,31.0,1015.3,1011.5,,,23.1,31.4,No,No
778,2009-01-19,PearceRAAF,16.8,30.8,0.0,,13.2,ESE,72.0,S,SSE,20.0,13.0,60.0,35.0,1016.0,1013.3,1.0,1.0,20.2,28.4,No,No
779,2009-01-20,PearceRAAF,15.7,31.8,0.0,,13.0,SW,46.0,ESE,SSW,24.0,20.0,50.0,24.0,1018.0,1014.2,0.0,1.0,18.8,31.2,No,No
780,2009-01-01,PerthAirport,18.8,37.2,0.0,11.6,13.1,E,56.0,E,ENE,30.0,15.0,48.0,22.0,1011.0,1007.9,0.0,0.0,22.2,35.0,No,No
781,2009-01-02,PerthAirport,21.9,36.1,0.0,12.8,13.2,E,59.0,NE,W,11.0,20.0,39.0,31.0,1008.7,1007.9,0.0,1.0,27.5,33.9,No,No
